Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
358,2,4,1326,0,HIT_MUD,false,0,5,0,20,0,,,18,13,21
359,2,4,1326,0,FIXED_CAR,false,0,3,0,20,0,,,18,13,21
360,2,4,1329,0,HIT_MUD,false,0,5,0,20,0,,,18,13,15
361,2,4,1329,0,FIXED_CAR,false,0,3,0,20,0,,,18,13,15
362,2,4,1332,3,ACCELERATING,false,0,3,0,20,0,,,18,13,15
363,2,4,1338,6,ACCELERATING,false,0,3,0,20,2,,,18,13,23
364,2,4,1344,3,HIT_MUD,false,0,4,0,20,1,,,18,13,20
365,2,4,1347,3,ACCELERATING,false,0,4,0,21,1,,,18,13,24
366,2,4,1350,3,ACCELERATING,false,0,4,0,21,1,,,19,13,28
367,2,4,1353,0,HIT_MUD,false,0,5,0,21,1,,,19,13,25
368,2,4,1353,0,FIXED_CAR,false,0,3,0,21,1,,,19,13,25
369,2,4,1356,3,ACCELERATING,false,0,3,0,21,1,,,20,13,29
370,2,4,1362,6,ACCELERATING,false,0,3,0,21,1,,,20,13,29
371,2,4,1368,6,USED_LIZARD,false,0,3,0,21,0,,,20,13,29
372,2,4,1374,3,HIT_MUD,false,0,4,0,21,1,,,20,13,30
373,2,4,1377,3,ACCELERATING,false,0,4,0,21,1,,,20,13,30
374,2,4,1380,3,ACCELERATING,false,0,4,0,21,1,,,20,13,30
375,2,4,1383,3,ACCELERATING,false,0,4,0,21,1,,,20,13,30
376,2,4,1386,3,ACCELERATING,false,0,4,0,21,1,,,20,13,30
377,2,4,1389,0,HIT_MUD,false,0,5,0,22,1,,,20,13,31
378,2,4,1389,0,FIXED_CAR,false,0,3,0,22,1,,,20,13,31
379,2,4,1392,3,ACCELERATING,false,0,3,0,22,1,,,20,13,31
380,2,4,1398,6,ACCELERATING,false,0,3,0,22,2,,,20,13,35
381,2,4,1404,6,ACCELERATING,false,0,3,0,22,2,,,20,14,39
382,2,4,1410,6,USED_LIZARD,false,0,3,0,22,1,,,20,14,39
383,2,4,1416,6,ACCELERATING,false,0,3,0,22,1,,,20,14,39
384,2,4,1422,6,ACCELERATING,false,0,3,0,22,1,,,20,14,39
385,2,4,1428,6,ACCELERATING,false,0,3,0,22,1,,,20,14,39
386,2,4,1434,6,USED_LIZARD,false,0,3,0,22,0,,,20,14,39
387,2,4,1440,0,HIT_WALL,false,0,5,0,22,0,,,20,14,31
388,2,4,1440,0,FIXED_CAR,false,0,3,0,22,0,,,20,14,31
389,2,4,1443,3,ACCELERATING,false,0,3,0,22,0,,,20,14,31
390,2,4,1449,0,HIT_WALL,false,0,5,0,22,0,,,20,14,23
391,2,4,1449,0,FIXED_CAR,false,0,3,0,22,0,,,20,14,23
392,2,4,1452,3,ACCELERATING,false,0,3,0,22,0,,,20,14,23
393,2,4,1458,6,ACCELERATING,false,0,3,0,22,0,,,20,14,23
394,2,4,1464,6,ACCELERATING,false,0,3,0,22,0,,,20,14,23
395,2,4,1470,6,ACCELERATING,false,0,3,0,22,0,,,20,14,23
396,2,4,1476,3,HIT_MUD,false,0,4,0,22,0,,,20,14,20
397,2,4,1479,3,ACCELERATING,false,0,4,0,22,0,,,20,14,20
398,2,4,1482,3,ACCELERATING,false,0,4,0,22,0,,,21,14,24
399,2,4,1485,3,ACCELERATING,false,0,4,0,22,0,,,21,14,24
400,2,4,1488,0,HIT_WALL,false,0,5,0,22,0,,,21,14,19
401,2,4,1488,0,FIXED_CAR,false,0,3,0,22,0,,,21,14,19
402,2,4,1491,3,ACCELERATING,false,0,3,0,23,0,,,21,14,23
403,2,4,1497,6,ACCELERATING,false,0,3,0,23,0,,,21,14,23
