Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
352,2,4,1233,3,ACCELERATING,false,0,4,0,10,1,,,10,3,-101
353,2,4,1236,0,HIT_MUD,false,0,5,0,10,1,,,10,3,-104
354,2,4,1236,0,FIXED_CAR,false,0,3,0,10,1,,,10,3,-104
355,2,4,1239,3,ACCELERATING,false,0,3,0,11,1,,,10,3,-100
356,2,4,1245,6,ACCELERATING,false,0,3,0,11,1,,,10,3,-100
357,2,4,1251,6,ACCELERATING,false,0,3,0,11,1,,,10,3,-100
358,2,4,1257,6,ACCELERATING,false,0,3,0,11,1,,,10,3,-100
359,2,4,1263,6,ACCELERATING,false,0,3,0,11,1,,,10,3,-100
360,2,4,1269,6,ACCELERATING,false,0,3,0,11,1,,,10,3,-100
361,2,4,1275,0,HIT_WALL,false,0,5,0,11,1,,,10,3,-105
362,2,4,1275,0,FIXED_CAR,false,0,3,0,11,1,,,10,3,-105
363,2,4,1278,3,ACCELERATING,false,0,3,0,11,1,,,11,3,-101
364,2,4,1284,3,HIT_MUD,false,0,4,0,11,1,,,11,3,-104
365,2,4,1287,3,ACCELERATING,false,0,4,0,11,1,,,11,3,-104
366,2,4,1290,3,ACCELERATING,false,0,4,0,11,1,,,11,3,-104
367,2,4,1293,3,ACCELERATING,false,0,4,0,11,1,,,11,3,-104
368,2,4,1296,3,ACCELERATING,false,0,4,0,11,1,,,11,3,-104
369,2,4,1299,3,ACCELERATING,false,0,4,0,11,1,,,11,3,-104
370,2,4,1302,3,ACCELERATING,false,0,4,0,11,1,,,11,3,-104
371,2,4,1305,3,ACCELERATING,false,0,4,0,11,1,,,11,3,-104
372,2,4,1308,3,ACCELERATING,false,0,4,0,11,1,,,11,3,-104
373,2,4,1311,3,ACCELERATING,false,0,4,0,11,2,,,11,3,-100
374,2,4,1314,3,ACCELERATING,false,0,4,0,11,2,,,11,3,-100
375,2,4,1317,3,ACCELERATING,false,0,4,1,11,2,,,11,3,-96
376,2,4,1320,3,ACCELERATING,false,0,4,1,11,2,,,11,3,-96
377,2,4,1323,3,ACCELERATING,false,0,4,1,11,2,,,11,3,-96
378,2,4,1326,3,ACCELERATING,false,0,4,1,11,2,,,11,3,-96
379,2,4,1329,3,ACCELERATING,false,0,4,1,11,2,,,11,3,-96
380,2,4,1332,3,ACCELERATING,false,0,4,1,11,2,,,11,4,-92
381,2,4,1335,3,ACCELERATING,false,0,4,1,11,2,,,11,4,-92
382,2,4,1338,3,ACCELERATING,false,0,4,1,11,2,,,11,4,-92
383,2,4,1341,3,ACCELERATING,false,0,4,1,11,2,,,12,4,-88
384,2,4,1344,0,HIT_MUD,false,0,5,1,11,2,,,12,4,-91
385,2,4,1344,0,FIXED_CAR,false,0,3,1,11,2,,,12,4,-91
386,2,4,1347,3,ACCELERATING,false,0,3,1,11,2,,,12,4,-91
387,2,4,1353,3,HIT_MUD,false,0,4,1,11,2,,,12,4,-94
388,2,4,1356,3,ACCELERATING,false,0,4,1,11,2,,,12,4,-94
389,2,4,1359,3,ACCELERATING,false,0,4,1,11,2,,,12,4,-94
390,2,4,1362,3,ACCELERATING,false,0,4,1,11,2,,,12,4,-94
391,2,4,1365,3,ACCELERATING,false,0,4,1,11,2,,,12,4,-94
392,2,4,1368,3,ACCELERATING,false,0,4,1,11,3,,,12,4,-90
393,2,4,1371,3,ACCELERATING,false,0,4,1,11,3,,,12,4,-90
394,2,4,1374,3,ACCELERATING,false,0,4,1,11,3,,,12,4,-90
395,2,4,1377,3,ACCELERATING,false,0,4,1,11,3,,,12,4,-90
396,2,4,1380,3,ACCELERATING,false,0,4,1,11,3,,,12,4,-90
397,2,4,1383,3,ACCELERATING,false,0,4,1,11,3,,,12,4,-90
398,2,4,1386,3,ACCELERATING,false,0,4,1,11,3,,,12,4,-90
399,2,4,1389,3,ACCELERATING,false,0,4,1,11,3,,,12,5,-86
400,2,4,1392,3,ACCELERATING,false,0,4,1,11,3,,,12,5,-86
401,2,4,1395,3,ACCELERATING,false,0,4,1,11,3,,,12,5,-86
402,2,4,1398,3,ACCELERATING,false,0,4,1,11,3,,,12,5,-86
403,2,4,1401,3,ACCELERATING,false,0,4,1,11,3,,,12,5,-86
404,2,4,1404,3,ACCELERATING,false,0,4,1,11,3,,,12,5,-86
405,2,4,1407,0,HIT_MUD,false,0,5,1,11,3,,,12,5,-89
406,2,4,1407,0,FIXED_CAR,false,0,3,1,11,3,,,12,5,-89
407,2,4,1410,3,ACCELERATING,false,0,3,1,12,4,,,12,5,-81
408,2,4,1416,6,ACCELERATING,false,0,3,1,13,4,,,12,6,-73
409,2,4,1422,6,USED_LIZARD,false,0,3,1,13,3,,,12,6,-73
410,2,4,1428,6,USED_LIZARD,false,0,3,1,13,2,,,12,6,-73
411,2,4,1434,6,USED_BOOST,true,5,3,1,13,2,,,12,7,-61
412,2,4,1440,6,USED_BOOST,true,5,3,0,13,2,,,12,7,-57
413,2,4,1446,6,ACCELERATING,true,4,3,0,13,2,,,12,7,-57
414,2,4,1452,0,HIT_WALL,false,0,5,0,13,3,,,12,7,-58
415,2,4,1452,0,FIXED_CAR,false,0,3,0,13,3,,,12,7,-58
416,2,4,1455,3,ACCELERATING,false,0,3,0,13,3,,,12,7,-58
417,2,4,1461,6,ACCELERATING,false,0,3,1,13,3,,,12,7,-54
418,2,4,1467,6,USED_BOOST,true,5,3,0,13,3,,,12,7,-50
419,2,4,1473,0,HIT_WALL,false,0,5,0,13,3,,,12,7,-55
420,2,4,1473,0,FIXED_CAR,false,0,3,0,13,3,,,12,7,-55
421,2,4,1476,3,ACCELERATING,false,0,3,0,13,3,,,12,7,-55
422,2,4,1482,6,ACCELERATING,false,0,3,0,13,3,,,12,7,-55
423,2,4,1488,3,HIT_MUD,false,0,4,0,13,2,,,12,7,-58
424,2,4,1491,3,ACCELERATING,false,0,4,0,13,2,,,12,7,-58
425,2,4,1494,3,ACCELERATING,false,0,4,0,13,2,,,12,7,-58
426,2,4,1497,3,ACCELERATING,false,0,4,0,13,2,,,12,7,-58
